energy(#ERES_ND280)<
  @energy =
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0259909, 0.11803, 0.0843965, 0.0829146, 0.0689655, 0.0856164, 0.078203, 0.0729167, 0.0560272, 0.0594595, 0.0374065, 0.0346232, 0.0240964, 0.0442708, 0.0310734, 0.046683, 0.0266272, 0.0260116, 0.0185874, 0.0294118, 0.0154799, 0.0243161, 0.0184697, 0.0297297, 0.0222222, 0.0208955, 0.0107817, 0.0328947, 0.020979, 0.0226244 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0213755, 0.103042, 0.0829146, 0.0824588, 0.0547945, 0.0682196, 0.0503472, 0.0662139, 0.0522523, 0.0498753, 0.0651731, 0.0512048, 0.046875, 0.0225989, 0.0515971, 0.0325444, 0.0462428, 0.0148699, 0.0147059, 0.0340557, 0.0243161, 0.0290237, 0.027027, 0.0194444, 0.0477612, 0.0377358, 0.0230263, 0.0174825, 0.0180995 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0186457, 0.0954774, 0.0794603, 0.0684932, 0.0565724, 0.0607639, 0.0730051, 0.0432432, 0.0573566, 0.0366599, 0.0451807, 0.0390625, 0.0254237, 0.0515971, 0.035503, 0.0289017, 0.0260223, 0.0220588, 0.0278638, 0.0121581, 0.0263852, 0.0243243, 0.0194444, 0.0208955, 0.0377358, 0.0164474, 0.0104895, 0.0316742 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0251256, 0.0944528, 0.0787671, 0.0648918, 0.0711806, 0.0645161, 0.0504505, 0.0872818, 0.0509165, 0.0421687, 0.0364583, 0.039548, 0.046683, 0.0295858, 0.0289017, 0.0148699, 0.0220588, 0.0402477, 0.0121581, 0.0369393, 0.027027, 0.0138889, 0.0358209, 0.0188679, 0.0164474, 0.027972, 0.0135747 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.023988, 0.0787671, 0.0499168, 0.0677083, 0.0696095, 0.0792793, 0.0598504, 0.0590631, 0.0542169, 0.0208333, 0.0282486, 0.036855, 0.0532544, 0.0317919, 0.0185874, 0.0294118, 0.0216718, 0.0212766, 0.0211082, 0.0378378, 0.0277778, 0.0238806, 0.0242588, 0.0197368, 0.0524476, 0.0316742 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0222603, 0.0682196, 0.0486111, 0.0882852, 0.0576577, 0.0773067, 0.0570265, 0.0692771, 0.0390625, 0.0536723, 0.04914, 0.0207101, 0.0404624, 0.0408922, 0.0330882, 0.00928793, 0.0121581, 0.0263852, 0.027027, 0.0277778, 0.0238806, 0.0107817, 0.0263158, 0.0384615, 0.0135747 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.031614, 0.0642361, 0.0560272, 0.0558559, 0.0498753, 0.0509165, 0.0391566, 0.0442708, 0.0367232, 0.036855, 0.0621302, 0.0202312, 0.0371747, 0.0257353, 0.0340557, 0.0212766, 0.0211082, 0.0297297, 0.0194444, 0.0208955, 0.0350404, 0.0493421, 0.0174825, 0.0180995 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0190972, 0.0458404, 0.0558559, 0.0473815, 0.0590631, 0.0512048, 0.0338542, 0.0367232, 0.039312, 0.0532544, 0.0231214, 0.0334572, 0.0477941, 0.0340557, 0.0425532, 0.0237467, 0.0243243, 0.0388889, 0.0208955, 0.0188679, 0.0230263, 0.0174825, 0.0271493 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0169779, 0.0738739, 0.0274314, 0.0529532, 0.0542169, 0.0572917, 0.0508475, 0.044226, 0.0325444, 0.0144509, 0.0260223, 0.0294118, 0.0309598, 0.0395137, 0.0343008, 0.0108108, 0.0222222, 0.0149254, 0.0431267, 0.0197368, 0.0174825, 0.0180995 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0144144, 0.0498753, 0.0305499, 0.0542169, 0.0520833, 0.0649718, 0.046683, 0.0384615, 0.0289017, 0.0260223, 0.0367647, 0.0402477, 0.0425532, 0.0290237, 0.0162162, 0.0361111, 0.0208955, 0.0269542, 0.0394737, 0.00699301, 0.00904977 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0274314, 0.0610998, 0.0301205, 0.0520833, 0.0338983, 0.044226, 0.0591716, 0.0231214, 0.0371747, 0.0441176, 0.0371517, 0.0243161, 0.0316623, 0.027027, 0.025, 0.0149254, 0.032345, 0.0197368, 0.0244755, 0.0180995 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0244399, 0.0753012, 0.0364583, 0.0621469, 0.0540541, 0.0502959, 0.0346821, 0.0483271, 0.0294118, 0.0278638, 0.0303951, 0.0343008, 0.0108108, 0.0222222, 0.0328358, 0.0269542, 0.0197368, 0.0244755, 0.0226244 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0210843, 0.046875, 0.0451977, 0.034398, 0.0384615, 0.0317919, 0.0334572, 0.0367647, 0.0247678, 0.0425532, 0.0369393, 0.0243243, 0.0333333, 0.0208955, 0.0269542, 0.0328947, 0.0174825, 0.00904977 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0182292, 0.0451977, 0.031941, 0.0384615, 0.0317919, 0.0520446, 0.0367647, 0.0402477, 0.0395137, 0.0290237, 0.0189189, 0.05, 0.0477612, 0.0242588, 0.0263158, 0.0454545, 0.0180995 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0169492, 0.031941, 0.0443787, 0.0462428, 0.0260223, 0.0330882, 0.0495356, 0.0364742, 0.0501319, 0.0297297, 0.0388889, 0.0298507, 0.0485175, 0.0197368, 0.034965, 0.0180995 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.012285, 0.0384615, 0.0289017, 0.0557621, 0.0551471, 0.0526316, 0.0395137, 0.0474934, 0.0513513, 0.0472222, 0.0328358, 0.0350404, 0.0361842, 0.0384615, 0.0226244 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0491329, 0.0223048, 0.0330882, 0.0464396, 0.0395137, 0.0237467, 0.0432432, 0.0305556, 0.0268657, 0.0269542, 0.0394737, 0.0174825, 0.0361991 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0115607, 0.0371747, 0.0294118, 0.0464396, 0.0395137, 0.0422164, 0.0405405, 0.0333333, 0.038806, 0.0215633, 0.0197368, 0.0244755, 0.0226244 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0223048, 0.0441176, 0.0247678, 0.0486322, 0.0316623, 0.0486486, 0.05, 0.0507463, 0.0512129, 0.0296053, 0.020979, 0.0180995 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0147059, 0.0340557, 0.0303951, 0.0343008, 0.0513513, 0.0416667, 0.041791, 0.032345, 0.0263158, 0.034965, 0.0271493 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0185759, 0.0547112, 0.0263852, 0.0567568, 0.0388889, 0.0328358, 0.0296496, 0.0526316, 0.0314685, 0.0452489 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00911854, 0.0369393, 0.0297297, 0.0305556, 0.0238806, 0.0296496, 0.0164474, 0.0384615, 0.0180995 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0211082, 0.0297297, 0.0277778, 0.0328358, 0.0485175, 0.0197368, 0.0174825, 0.0180995 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00810811, 0.0277778, 0.041791, 0.0215633, 0.0394737, 0.0174825, 0.040724 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0111111, 0.0597015, 0.0161725, 0.0361842, 0.0314685, 0.0452489 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0119403, 0.0296496, 0.0263158, 0.034965, 0.040724 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0242588, 0.0328947, 0.013986, 0.0452489 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0197368, 0.0524476, 0.0361991 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0174825, 0.0361991 }:
{ 0, 39 , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00904977 };
>
